Loan ID,Disbursed Date,Region,Loan Purpose,Loan Amount (INR),Tenure (months),Interest Rate (%),Applicant Age,Employment Type,Education Level,Marital Status,Monthly Income (INR),Credit Score,EMI (INR),EMI to Income Ratio,Late Payments Count,Loan Status
LN-105235,2024-02-11,North India,Gold Loan,430078.0,12,8.92,44,Salaried,High School,Divorced,27310.0,687,37595.0,1.377,0,Active
LN-103810,2024-02-12,West India,Home Loan,1917889.0,240,18.04,32,Salaried,Professional Degree,Divorced,143254.0,681,29658.05,0.207,0,Active
LN-106188,2024-02-12,West India,Business Loan,1438901.0,24,16.27,43,Salaried,High School,Married,33075.0,666,70638.84,2.136,0,Fully Paid
LN-100804,2024-02-14,West India,Home Loan,4531906.0,300,12.79,42,Self-Employed,Graduate,Married,67654.0,673,50397.15,0.745,0,Active
LN-102323,2024-02-14,East India,Vehicle Loan,569060.0,72,18.46,42,Salaried,Below High School,Married,13048.0,692,13127.42,1.006,1,Active
LN-104801,2024-02-14,South India,Vehicle Loan,835621.0,48,8.88,48,Business Owner,High School,Divorced,28342.0,701,20746.88,0.732,1,Active
LN-105199,2024-02-14,South India,Home Loan,1618406.0,120,10.04,47,Unemployed,Graduate,Married,15161.0,615,21423.22,1.413,2,Active
LN-100071,2024-02-15,North India,Business Loan,3643164.0,84,12.62,43,Business Owner,Post-Graduate,Single,77496.0,801,65525.99,0.846,0,Active
LN-103305,2024-02-15,West India,Personal Loan,474446.0,48,18.34,24,Salaried,Graduate,Divorced,43813.0,691,14021.28,0.32,0,Active
LN-103568,2024-02-15,Central India,Home Loan,3396618.0,120,15.22,36,Self-Employed,Post-Graduate,Married,65704.0,681,55257.83,0.841,1,Active
LN-100099,2024-02-16,North India,Home Loan,2196938.0,180,8.91,25,Self-Employed,High School,Divorced,30283.0,587,22165.34,0.732,4,Defaulted
LN-101076,2024-02-16,Central India,Gold Loan,474429.0,24,13.97,38,Salaried,Post-Graduate,Married,91517.0,801,22771.98,0.249,0,Fully Paid
LN-101990,2024-02-16,East India,Vehicle Loan,970284.0,72,15.58,24,Self-Employed,High School,Single,19998.0,690,20823.52,1.041,1,Active
LN-104318,2024-02-16,East India,Gold Loan,408329.0,24,9.31,39,Self-Employed,Post-Graduate,Married,99415.0,709,18712.54,0.188,0,Fully Paid
LN-102598,2024-02-17,Central India,Vehicle Loan,1168197.0,60,12.82,33,Self-Employed,Professional Degree,Married,95437.0,685,26472.55,0.277,1,Active
LN-100004,2024-02-18,South India,Home Loan,2768381.0,180,12.19,24,Self-Employed,Graduate,Divorced,48618.0,501,33564.37,0.69,8,Defaulted
LN-100572,2024-02-18,South India,Gold Loan,94443.0,12,17.16,48,Salaried,Professional Degree,Married,95597.0,671,8620.82,0.09,0,Fully Paid
LN-102113,2024-02-18,East India,Home Loan,5641825.0,300,9.56,39,Business Owner,Post-Graduate,Divorced,150958.0,757,49527.95,0.328,0,Active
LN-102643,2024-02-19,West India,Business Loan,1143538.0,36,16.38,29,Salaried,Professional Degree,Single,81406.0,791,40418.27,0.497,1,Active
LN-102810,2024-02-19,East India,Personal Loan,100365.0,48,13.19,57,Self-Employed,Below High School,Married,21832.0,623,2702.02,0.124,2,Active
LN-105322,2024-02-19,North India,Vehicle Loan,989189.0,48,7.56,35,Retired,Professional Degree,Single,143582.0,658,23945.21,0.167,1,Active
LN-105948,2024-02-19,East India,Education Loan,1447896.0,60,16.15,28,Retired,Graduate,Married,65181.0,652,35325.52,0.542,4,Written Off
LN-106085,2024-02-19,East India,Vehicle Loan,876949.0,36,17.12,59,Salaried,Post-Graduate,Divorced,87852.0,685,31318.02,0.356,1,Active
LN-102152,2024-02-20,South India,Home Loan,4621594.0,300,12.55,45,Retired,Below High School,Married,28006.0,713,50564.25,1.805,4,Written Off
LN-103699,2024-02-20,Central India,Agriculture Loan,918194.0,24,15.15,46,Salaried,High School,Married,33195.0,585,44585.61,1.343,2,Active
LN-104250,2024-02-20,Central India,Home Loan,5817844.0,120,12.73,40,Business Owner,High School,Married,53082.0,769,85942.62,1.619,1,Active
LN-105684,2024-02-20,East India,Vehicle Loan,1158733.0,72,17.23,56,Salaried,Graduate,Married,52699.0,726,25926.26,0.492,0,Active
LN-106297,2024-02-20,South India,Home Loan,5981085.0,240,10.56,21,Self-Employed,Graduate,Single,57484.0,733,59955.2,1.043,1,Active
LN-102019,2024-02-21,Central India,Personal Loan,255414.0,36,9.85,49,Salaried,Post-Graduate,Divorced,111127.0,741,8223.52,0.074,0,Active
LN-104345,2024-02-21,North India,Business Loan,1173502.0,84,17.89,21,Salaried,Professional Degree,Single,83783.0,816,24588.87,0.293,1,Active
LN-105571,2024-02-21,South India,Education Loan,1430480.0,60,13.75,50,Retired,Below High School,Single,16082.0,702,33099.65,2.058,4,Defaulted
LN-105992,2024-02-21,West India,Vehicle Loan,1136850.0,60,17.81,43,Self-Employed,High School,Divorced,32293.0,591,28751.14,0.89,1,Active
LN-106965,2024-02-21,East India,Gold Loan,648060.0,12,15.46,51,Retired,Below High School,Married,22344.0,643,58633.56,2.624,5,Restructured
LN-102003,2024-02-22,North India,Education Loan,1779316.0,84,15.58,24,Salaried,Professional Degree,Married,100564.0,743,34916.58,0.347,1,Active
LN-102348,2024-02-22,Central India,Vehicle Loan,700383.0,48,15.19,28,Business Owner,High School,Divorced,54868.0,651,19559.71,0.356,1,Active
LN-105468,2024-02-22,West India,Business Loan,4043927.0,24,15.12,43,Unemployed,High School,Single,10100.0,592,196307.1,19.436,5,Restructured
LN-106996,2024-02-22,East India,Home Loan,1932799.0,240,13.81,52,Business Owner,Post-Graduate,Single,82534.0,740,23768.51,0.288,0,Active
LN-103085,2024-02-23,North India,Personal Loan,207720.0,48,16.98,40,Salaried,Post-Graduate,Divorced,90697.0,731,5991.62,0.066,0,Active
LN-103978,2024-02-23,East India,Agriculture Loan,469528.0,12,9.06,51,Salaried,Professional Degree,Single,102123.0,660,41073.98,0.402,0,Fully Paid
LN-104192,2024-02-23,East India,Agriculture Loan,213198.0,24,9.07,38,Salaried,Post-Graduate,Single,89060.0,721,9746.74,0.109,0,Fully Paid
LN-104248,2024-02-23,Central India,Education Loan,1834460.0,84,8.18,36,Retired,Professional Degree,Single,103083.0,606,28757.08,0.279,3,Active
LN-104531,2024-02-23,South India,Personal Loan,440782.0,36,9.74,32,Business Owner,Below High School,Married,39741.0,726,14169.05,0.357,0,Active
LN-106872,2024-02-23,South India,Personal Loan,322090.0,12,11.58,39,Self-Employed,Professional Degree,Single,120184.0,693,28554.06,0.238,0,Fully Paid
LN-104749,2024-02-24,West India,Agriculture Loan,343805.0,12,14.26,56,Salaried,Professional Degree,Married,114816.0,699,30911.34,0.269,0,Fully Paid
LN-105224,2024-02-24,East India,Home Loan,1767122.0,120,8.8,42,Self-Employed,Graduate,Married,42830.0,741,22194.33,0.518,0,Active
LN-105596,2024-02-24,East India,Home Loan,1966832.0,300,17.64,21,Salaried,High School,Single,24680.0,664,29279.94,1.186,8,Defaulted
LN-105800,2024-02-24,South India,Home Loan,3939688.0,120,12.19,46,Business Owner,High School,Single,55982.0,730,56956.64,1.017,1,Active
LN-106362,2024-02-24,East India,Agriculture Loan,958931.0,36,9.76,37,Salaried,High School,Divorced,36782.0,704,30834.07,0.838,1,Active
LN-106409,2024-02-24,East India,Vehicle Loan,752650.0,60,11.13,41,Salaried,Graduate,Married,38933.0,688,16413.27,0.422,0,Active
LN-101378,2024-02-25,Central India,Home Loan,3441984.0,300,7.86,35,Retired,Professional Degree,Single,78410.0,654,26247.36,0.335,0,Active
LN-104489,2024-02-25,Central India,Home Loan,5081207.0,240,13.97,50,Salaried,Graduate,Single,34791.0,692,63075.18,1.813,1,Active
LN-103461,2024-02-26,East India,Business Loan,4644580.0,84,10.64,39,Salaried,Graduate,Single,31915.0,578,78650.1,2.464,3,Active
LN-106454,2024-02-26,East India,Education Loan,1537689.0,60,11.2,25,Salaried,High School,Divorced,21268.0,655,33586.66,1.579,1,Active
LN-106565,2024-02-26,North India,Agriculture Loan,845483.0,36,8.76,40,Self-Employed,Post-Graduate,Married,63848.0,624,26791.79,0.42,9,Defaulted
LN-100337,2024-02-27,North India,Gold Loan,67298.0,12,10.9,23,Self-Employed,Graduate,Single,46589.0,711,5944.77,0.128,0,Fully Paid
LN-101763,2024-02-27,South India,Home Loan,2997776.0,300,15.75,42,Business Owner,Below High School,Married,42031.0,726,40148.9,0.955,1,Active
LN-105050,2024-02-27,North India,Vehicle Loan,558141.0,60,14.42,44,Salaried,Graduate,Divorced,65846.0,747,13108.82,0.199,1,Active
LN-106192,2024-02-27,West India,Personal Loan,286916.0,36,11.85,21,Self-Employed,Graduate,Divorced,69915.0,662,9509.17,0.136,0,Active
LN-105219,2024-02-28,West India,Home Loan,5066839.0,180,13.15,24,Retired,High School,Single,24947.0,648,64608.69,2.59,9,Written Off
LN-105270,2024-02-28,Central India,Vehicle Loan,496226.0,36,16.13,34,Self-Employed,Professional Degree,Single,123635.0,638,17477.7,0.141,3,Active
LN-101038,2024-02-29,West India,Vehicle Loan,572826.0,36,8.86,51,Self-Employed,Post-Graduate,Married,106172.0,780,18178.41,0.171,1,Active
LN-101169,2024-02-29,North India,Personal Loan,402919.0,48,9.5,39,Self-Employed,Graduate,Married,38064.0,685,10122.59,0.266,0,Active
LN-102134,2024-02-29,West India,Agriculture Loan,148508.0,24,9.24,21,Salaried,Professional Degree,Married,83460.0,732,6800.91,0.081,0,Fully Paid
LN-102377,2024-02-29,East India,Home Loan,4235461.0,240,7.58,23,Business Owner,High School,Single,32910.0,596,34328.07,1.043,2,Active
LN-105218,2024-02-29,North India,Education Loan,755392.0,120,17.15,44,Business Owner,Professional Degree,Single,189518.0,710,13200.42,0.07,1,Active
LN-105994,2024-02-29,South India,Personal Loan,311436.0,12,13.09,56,Self-Employed,High School,Single,20867.0,736,27829.77,1.334,0,Fully Paid
LN-104554,2024-03-01,Central India,Vehicle Loan,586897.0,48,11.28,26,Salaried,Graduate,Married,57612.0,582,15248.59,0.265,2,Active
LN-104641,2024-03-01,South India,Education Loan,340620.0,60,15.37,23,Business Owner,Post-Graduate,Divorced,77197.0,586,8169.63,0.106,3,Active
LN-105243,2024-03-01,North India,Gold Loan,148674.0,12,8.08,26,Business Owner,Professional Degree,Divorced,165843.0,810,12938.42,0.078,0,Fully Paid
LN-101172,2024-03-02,West India,Gold Loan,617183.0,12,14.96,21,Salaried,Post-Graduate,Divorced,80879.0,762,55694.25,0.689,0,Fully Paid
LN-104659,2024-03-02,North India,Vehicle Loan,988904.0,48,9.72,48,Salaried,High School,Divorced,32540.0,704,24948.39,0.767,11,Defaulted
LN-105663,2024-03-02,West India,Vehicle Loan,237514.0,72,10.66,27,Salaried,Post-Graduate,Married,84028.0,775,4479.61,0.053,1,Active
LN-105968,2024-03-02,West India,Home Loan,5704476.0,180,16.61,33,Salaried,High School,Single,29887.0,727,86220.26,2.885,0,Active
LN-106719,2024-03-02,West India,Business Loan,1666544.0,36,8.72,39,Self-Employed,Post-Graduate,Divorced,56395.0,715,52778.74,0.936,7,Written Off
LN-102158,2024-03-03,Central India,Education Loan,877127.0,36,8.41,46,Salaried,High School,Married,36397.0,664,27652.18,0.76,9,Written Off
LN-105031,2024-03-03,East India,Business Loan,3401446.0,24,9.69,52,Salaried,Graduate,Single,67545.0,594,156473.24,2.317,0,Fully Paid
LN-105637,2024-03-03,West India,Vehicle Loan,443502.0,48,10.92,32,Salaried,Graduate,Single,37753.0,707,11445.32,0.303,1,Active
LN-105643,2024-03-03,East India,Home Loan,3147145.0,240,13.55,46,Salaried,Graduate,Married,65481.0,670,38111.11,0.582,0,Active
LN-100057,2024-03-04,West India,Education Loan,913452.0,60,8.28,42,Self-Employed,Professional Degree,Single,90101.0,643,18644.16,0.207,3,Active
LN-100429,2024-03-04,South India,Education Loan,1358553.0,36,15.7,54,Salaried,Graduate,Divorced,45118.0,721,47561.72,1.054,0,Active
LN-102009,2024-03-04,West India,Personal Loan,240157.0,48,15.31,44,Salaried,High School,Single,35410.0,808,6721.55,0.19,1,Active
LN-103811,2024-03-04,Central India,Home Loan,5558333.0,300,15.25,26,Salaried,High School,Married,32942.0,770,72272.68,2.194,0,Active
LN-104039,2024-03-04,South India,Personal Loan,383437.0,36,8.5,21,Salaried,Graduate,Single,51241.0,671,12104.16,0.236,0,Active
LN-105824,2024-03-04,Central India,Home Loan,1963536.0,180,9.63,47,Salaried,Professional Degree,Single,99326.0,688,20658.03,0.208,0,Active
LN-102489,2024-03-05,North India,Vehicle Loan,671191.0,36,18.04,35,Business Owner,High School,Single,25496.0,719,24278.63,0.952,4,Restructured
LN-105216,2024-03-05,Central India,Personal Loan,195718.0,24,10.35,44,Salaried,Post-Graduate,Divorced,101770.0,774,9063.04,0.089,0,Fully Paid
LN-105306,2024-03-05,Central India,Agriculture Loan,571579.0,24,12.57,50,Salaried,Graduate,Single,36091.0,765,27058.61,0.75,0,Fully Paid
LN-106573,2024-03-05,West India,Home Loan,4547333.0,120,12.13,21,Business Owner,Graduate,Single,56052.0,691,65583.21,1.17,1,Active
LN-106463,2024-03-06,Central India,Education Loan,1053348.0,36,7.67,70,Salaried,Graduate,Divorced,44775.0,624,32847.98,0.734,1,Active
LN-102887,2024-03-07,East India,Education Loan,1963657.0,120,9.61,34,Business Owner,Graduate,Married,54745.0,582,25527.65,0.466,5,Restructured
LN-105120,2024-03-07,South India,Agriculture Loan,988870.0,24,12.63,49,Self-Employed,Post-Graduate,Married,50394.0,605,46841.01,0.929,3,Active
LN-106291,2024-03-07,South India,Education Loan,1799769.0,60,8.1,42,Unemployed,Graduate,Married,18225.0,576,36579.02,2.007,2,Active
LN-100176,2024-03-08,East India,Business Loan,2408606.0,84,8.26,32,Business Owner,Graduate,Married,78510.0,748,37853.81,0.482,1,Active
LN-100753,2024-03-08,East India,Vehicle Loan,642109.0,72,11.11,63,Salaried,Graduate,Married,32506.0,709,12258.16,0.377,5,Defaulted
LN-102215,2024-03-08,South India,Agriculture Loan,841396.0,24,10.48,23,Salaried,High School,Married,33333.0,649,39012.83,1.17,2,Active
LN-102794,2024-03-08,South India,Gold Loan,294130.0,12,12.35,36,Salaried,Professional Degree,Single,91814.0,807,26181.28,0.285,0,Fully Paid
LN-104862,2024-03-08,North India,Business Loan,2245434.0,60,8.82,27,Salaried,Post-Graduate,Single,86749.0,750,46415.6,0.535,1,Active
LN-103431,2024-03-09,East India,Vehicle Loan,781581.0,36,7.57,38,Salaried,High School,Married,27944.0,683,24337.16,0.871,1,Active
LN-106695,2024-03-09,North India,Vehicle Loan,1130608.0,72,9.58,21,Salaried,Below High School,Single,20286.0,683,20706.79,1.021,0,Active
LN-100463,2024-03-10,East India,Vehicle Loan,251675.0,36,7.55,33,Salaried,Below High School,Divorced,14124.0,703,7834.44,0.555,1,Active
LN-102616,2024-03-10,Central India,Home Loan,2047432.0,300,14.07,27,Salaried,High School,Single,32727.0,739,24755.92,0.756,10,Defaulted
LN-102701,2024-03-10,South India,Personal Loan,201477.0,24,16.67,56,Salaried,Professional Degree,Divorced,137150.0,759,9929.56,0.072,0,Fully Paid
LN-105607,2024-03-10,South India,Education Loan,735432.0,84,9.37,21,Self-Employed,Graduate,Divorced,36695.0,599,11970.98,0.326,3,Active
LN-105847,2024-03-10,West India,Home Loan,2990690.0,120,16.57,56,Self-Employed,Graduate,Married,64383.0,782,51165.47,0.795,0,Active
LN-101779,2024-03-11,Central India,Personal Loan,198464.0,36,16.7,41,Self-Employed,Graduate,Married,66994.0,702,7046.19,0.105,1,Active
LN-100917,2024-03-12,Central India,Personal Loan,481606.0,24,13.31,38,Business Owner,High School,Single,29246.0,798,22966.62,0.785,0,Fully Paid
LN-104435,2024-03-12,North India,Gold Loan,414169.0,6,7.82,30,Salaried,High School,Divorced,29459.0,593,70611.11,2.397,0,Fully Paid
LN-100048,2024-03-13,North India,Vehicle Loan,897789.0,72,11.38,60,Salaried,Post-Graduate,Married,86183.0,740,17263.83,0.2,0,Active
LN-100344,2024-03-13,South India,Education Loan,997920.0,84,10.07,29,Self-Employed,Post-Graduate,Single,98911.0,608,16602.77,0.168,2,Active
LN-102257,2024-03-13,North India,Education Loan,903879.0,60,18.47,34,Business Owner,Graduate,Single,111127.0,740,23184.31,0.209,0,Active
LN-102342,2024-03-13,North India,Vehicle Loan,882146.0,48,13.13,52,Salaried,Graduate,Divorced,64035.0,608,23722.73,0.37,4,Written Off
LN-104860,2024-03-13,Central India,Personal Loan,125752.0,24,11.6,47,Salaried,Graduate,Divorced,38360.0,648,5896.12,0.154,0,Fully Paid
LN-105871,2024-03-14,West India,Personal Loan,299761.0,12,17.86,39,Salaried,High School,Divorced,22665.0,678,27462.12,1.212,1,Active
LN-106889,2024-03-14,East India,Gold Loan,694425.0,6,14.9,35,Self-Employed,Below High School,Divorced,25027.0,686,120818.98,4.828,0,Fully Paid
LN-102846,2024-03-15,East India,Business Loan,2257396.0,24,17.04,40,Business Owner,Below High School,Single,20598.0,691,111654.16,5.421,0,Fully Paid
LN-100946,2024-03-16,North India,Personal Loan,149367.0,24,16.1,29,Salaried,Professional Degree,Married,142173.0,620,7320.61,0.051,0,Fully Paid
LN-106627,2024-03-16,West India,Education Loan,410422.0,60,15.06,26,Retired,Graduate,Married,64825.0,719,9776.84,0.151,0,Active
LN-102777,2024-03-17,North India,Business Loan,2093940.0,36,8.09,42,Business Owner,Post-Graduate,Married,155273.0,744,65703.44,0.423,1,Active
LN-106611,2024-03-17,North India,Home Loan,2268887.0,120,16.8,43,Self-Employed,Post-Graduate,Single,58042.0,695,39145.65,0.674,0,Active
LN-100132,2024-03-18,East India,Home Loan,3440476.0,300,17.89,46,Self-Employed,Post-Graduate,Married,95871.0,753,51904.34,0.541,5,Written Off
LN-100336,2024-03-18,East India,Home Loan,2296958.0,240,11.41,30,Salaried,Graduate,Divorced,34845.0,657,24353.15,0.699,0,Active
LN-102468,2024-03-18,East India,Vehicle Loan,938884.0,48,13.74,37,Self-Employed,Graduate,Married,51355.0,723,25534.11,0.497,0,Active
LN-102854,2024-03-18,South India,Education Loan,406364.0,120,16.92,36,Unemployed,Professional Degree,Married,37336.0,486,7041.92,0.189,0,Active
LN-103164,2024-03-18,Central India,Personal Loan,289881.0,24,15.51,22,Salaried,Professional Degree,Married,66855.0,731,14125.7,0.211,0,Fully Paid
LN-106909,2024-03-18,South India,Education Loan,1765386.0,60,17.5,53,Retired,Graduate,Married,65896.0,687,44350.4,0.673,0,Active
LN-100509,2024-03-19,North India,Home Loan,5572919.0,180,11.34,33,Self-Employed,High School,Married,29758.0,778,64536.5,2.169,9,Written Off
LN-102349,2024-03-19,Central India,Personal Loan,305099.0,24,13.96,21,Retired,High School,Married,34763.0,620,14642.92,0.421,0,Fully Paid
LN-103232,2024-03-19,Central India,Vehicle Loan,765113.0,72,9.3,34,Self-Employed,Graduate,Married,64862.0,727,13905.77,0.214,1,Active
LN-105390,2024-03-19,East India,Home Loan,3823746.0,240,8.75,39,Salaried,Post-Graduate,Divorced,104414.0,617,33790.85,0.324,0,Active
LN-105513,2024-03-19,North India,Vehicle Loan,1153253.0,60,16.92,38,Salaried,Below High School,Single,24202.0,709,28611.72,1.182,2,Restructured
LN-106736,2024-03-19,Central India,Vehicle Loan,744945.0,36,16.26,21,Salaried,Graduate,Divorced,68541.0,663,26285.78,0.384,1,Active
LN-100481,2024-03-20,West India,Personal Loan,64841.0,48,9.79,21,Unemployed,Professional Degree,Married,44965.0,584,1638.0,0.036,0,Active
LN-104773,2024-03-21,Central India,Home Loan,2380585.0,300,7.52,21,Retired,Graduate,Married,41315.0,728,17623.29,0.427,1,Active
LN-105794,2024-03-21,Central India,Vehicle Loan,260127.0,48,16.81,36,Self-Employed,Post-Graduate,Single,54125.0,795,7480.43,0.138,0,Active
LN-100161,2024-03-22,North India,Business Loan,1200097.0,36,11.93,45,Business Owner,Graduate,Divorced,82177.0,636,39820.28,0.485,0,Active
LN-100806,2024-03-22,North India,Business Loan,1296316.0,84,14.83,49,Salaried,Post-Graduate,Divorced,90648.0,634,24891.21,0.275,2,Active
LN-101821,2024-03-22,Central India,Vehicle Loan,867277.0,72,18.34,31,Salaried,Professional Degree,Married,137253.0,763,19947.73,0.145,1,Active
LN-102208,2024-03-22,South India,Personal Loan,449097.0,12,9.52,44,Self-Employed,Graduate,Married,52433.0,689,39382.57,0.751,1,Active
